,Branch,Branch_Num,Date,Text,Filtered,Stars,Useful,id,sent_comp,sent_neg,sent_neu,sent_pos,status,user_friends,user_reviews
257,Logan,3,8/29/2018,"We came here for breakfast on a weekday morning. They were baking bread up front, which was a feast for the eyes and the nostrils. We tried the chocolate croissant, a breakfast sandwich, and quiche. The quiche was by far my favorite. The croissants for the sandwiches are small but very tasty. Prices are a little steep but they make up for it in taste and quality. Location is lively - we sat by a window overlooking the busy street.","['came', 'breakfast', 'weekday', 'morning', 'baking', 'bread', 'front', 'feast', 'eyes', 'nostrils', 'tried', 'chocolate', 'croissant', 'breakfast', 'sandwich', 'quiche', 'quiche', 'far', 'favorite', 'croissants', 'sandwiches', 'small', 'tasty', 'prices', 'little', 'steep', 'make', 'taste', 'quality', 'location', 'lively', 'sat', 'window', 'overlooking', 'busy', 'street']",5,2,Tsega T.,0.705,0.0,0.925,0.075,elite,10,90
258,Logan,3,8/10/2018,"This is it. This is the coffee shop you've been looking for. The one with the cozy plush interior filled with the aroma of fresh baked bread, the dreamy outdoor patio surrounded with lovely greenery. It's the one that makes a damn fine cup of coffee but also the pastry case your dreams are made of. It has the friendly people behind the counter. It has the beautiful assortment of macarons and the mouthwatering Nutella crepes and the sourdough baguette you want to take home with you (trust me) before you leave today. It has full size quiches and tarts for you to bring to that thing you have to go to but don't have time to cook for.In a vast sea coffee shops with stark interiors, miserable chairs (actual *cubes* to sit on in some cases), and (almost invariably) that one sad little bakery case with the one muffin and maybe a cookie or croissant if you're lucky, La Boulangerie is the coffee shop/bakery everyone was too cool to admit they wanted in Logan Square.To my neighbors: I am begging you. Please keep this place in business for all the years to come. They're wonderful.","['coffee', 'shop', 'looking', 'one', 'cozy', 'plush', 'interior', 'filled', 'aroma', 'fresh', 'baked', 'bread', 'dreamy', 'outdoor', 'patio', 'surrounded', 'lovely', 'greenery', 'one', 'makes', 'damn', 'fine', 'cup', 'coffee', 'also', 'pastry', 'case', 'dreams', 'made', 'friendly', 'people', 'behind', 'counter', 'beautiful', 'assortment', 'macaroons', 'mouthwatering', 'nutella', 'crepes', 'sourdough', 'baguette', 'want', 'take', 'home', 'trust', 'leave', 'today', 'full', 'size', 'quiches', 'tarts', 'bring', 'thing', 'go', 'time', 'cook', 'vast', 'sea', 'coffee', 'shops', 'stark', 'interiors', 'miserable', 'chairs', 'actual', 'cubes', 'sit', 'cases', 'almost', 'invariably', 'one', 'sad', 'little', 'bakery', 'case', 'one', 'muffin', 'maybe', 'cookie', 'croissant', 'lucky', 'la', 'boulangerie', 'coffee', 'shop', 'bakery', 'everyone', 'cool', 'admit', 'wanted', 'logan', 'square', 'neighbors:', 'begging', 'please', 'keep', 'place', 'business', 'years', 'come', 'wonderful']",5,0,Rachel K.,0.976,0.052,0.784,0.165,not elite,109,53
259,Logan,3,7/30/2018,Great bread off the charts horrible service. Went in to buy bread during lunch hour and there were 3 of us waiting. The 2 employees that were visible didn't even address any of us for over 15 minutes:  too many places to get good bread in chicago. I'll never go back.,"['great', 'bread', 'charts', 'horrible', 'service', 'went', 'buy', 'bread', 'lunch', 'hour', '3', 'us', 'waiting', '2', 'employees', 'visible', 'even', 'address', 'us', '15', 'minutes:', 'many', 'places', 'get', 'good', 'bread', 'chicago', 'never', 'go', 'back']",1,1,Mr W.,0.5423,0.062,0.814,0.124,not elite,0,8
260,Logan,3,7/26/2018,"Cute place. A little bit of Paris in Logan Square.They have a great selection of Macarons, Croissants, and French canned and jarred food items as well as some kitchenware. They also have a coffee and tea bar.They have a great seating area - plush couches, loveseats, and chairs. Tables to drop your food/drinks on. They seem to draw a diverse crowd - from students with laptops to hipsters. They also had some old folks like me.They offer counter service so don't expect to be waited on. And, admittedly, I really would expect table service for their prices which are on the high side. But, this was a nice experience which I will repeat next time I'm in the area.","['cute', 'place', 'little', 'bit', 'paris', 'logan', 'square', 'great', 'selection', 'macaroons', 'croissants', 'french', 'canned', 'jarred', 'food', 'items', 'well', 'kitchenware', 'also', 'coffee', 'tea', 'bar', 'great', 'seating', 'area', 'plush', 'couches', 'loveseats', 'chairs', 'tables', 'drop', 'food', 'drinks', 'seem', 'draw', 'diverse', 'crowd', 'students', 'laptops', 'hipsters', 'also', 'old', 'folks', 'like', 'offer', 'counter', 'service', 'expect', 'waited', 'admittedly', 'really', 'expect', 'table', 'service', 'prices', 'high', 'side', 'nice', 'experience', 'repeat', 'next', 'time', 'area']",4,0,Bob R.,0.9477,0.017,0.831,0.152,elite,235,704
261,Logan,3,7/25/2018,Cute spot in Logan! Clean and cozy. Nice lighting inside with a few tables near outlets and a great patio outside! I had the vegetable and goat cheese quiche and an iced coffee with whipped cream (don't judge me). Everything was great!,"['cute', 'spot', 'logan', 'clean', 'cozy', 'nice', 'lighting', 'inside', 'tables', 'near', 'outlets', 'great', 'patio', 'outside', 'vegetable', 'goat', 'cheese', 'quiche', 'iced', 'coffee', 'whipped', 'cream', 'judge', 'everything', 'great']",5,0,Greta S.,0.9557,0.0,0.659,0.341,not elite,15,38
262,Logan,3,7/22/2018,Love their chocolate croissants!! A nice place to meet friends for brunch and catch up.,"['love', 'chocolate', 'croissants', 'nice', 'place', 'meet', 'friends', 'brunch', 'catch']",5,0,Sandra s.,0.893,0.0,0.507,0.493,not elite,0,14
263,Logan,3,7/21/2018,"What a messy confusing operation they have going here. Cramped, and you get a number after you order but then everyone stands around waiting for their food to be handed to them. No delivery to table. So why the number?  Coffee, ok not great. Food ok.   Didn't try a croissant but looks good","['messy', 'confusing', 'operation', 'going', 'cramped', 'get', 'number', 'order', 'everyone', 'stands', 'around', 'waiting', 'food', 'handed', 'delivery', 'table', 'number', 'coffee', 'ok', 'great', 'food', 'ok', '', 'try', 'croissant', 'looks', 'good']",2,1,Jeffrey F.,0.1553,0.164,0.646,0.19,not elite,20,83
264,Logan,3,7/10/2018,Always may favorite! I was so bummed when they left their first Logan square I went into detox! The croissants are the most delightful transport back to small town bakeries outside of Paris! I have been here quite a few times to savor all the offerings I can and they have never disappointed. If you are feigning for some amazing bread this is the place to get it. There assortment makes my taste buds water just thinking about it. Thank you for coming back!,"['always', 'may', 'favorite', 'bummed', 'left', 'first', 'logan', 'square', 'went', 'detox', 'croissants', 'delightful', 'transport', 'back', 'small', 'town', 'bakeries', 'outside', 'paris', 'quite', 'times', 'savor', 'offerings', 'never', 'disappointed', 'feigning', 'amazing', 'bread', 'place', 'get', 'assortment', 'makes', 'taste', 'buds', 'water', 'thinking', 'thank', 'coming', 'back']",5,2,Dina F.,0.9525,0.0,0.812,0.188,not elite,43,87
265,Logan,3,7/5/2018,"I'm really happy to have this great little place in LS. Their baked goods look and smell fantastic, it's a nice environment, and I was quite excited to find they have several great looking lunch offerings - my sandwich was delicious! That said, I waited for a turkey club sandwich to-go for 40 minutes which they forgot and it took them over 30 to serve another woman her to-go order. So, while this might be a nice place to grab a coffee or pastry, it's hard to currently recommend it for a meal unless you call in your order in advance or have extra time as they clearly need to get over some logistical issues. This is a shame as the food was fantastic!","['really', 'happy', 'great', 'little', 'place', 'ls', 'baked', 'goods', 'look', 'smell', 'fantastic', 'nice', 'environment', 'quite', 'excited', 'find', 'several', 'great', 'looking', 'lunch', 'offerings', 'sandwich', 'delicious', 'said', 'waited', 'turkey', 'club', 'sandwich', 'to-go', '40', 'minutes', 'forgot', 'took', '30', 'serve', 'another', 'woman', 'to-go', 'order', 'might', 'nice', 'place', 'grab', 'coffee', 'pastry', 'hard', 'currently', 'recommend', 'meal', 'unless', 'call', 'order', 'advance', 'extra', 'time', 'clearly', 'need', 'get', 'logistical', 'issues', 'shame', 'food', 'fantastic']",3,1,Kyle S.,0.9884,0.031,0.702,0.267,not elite,124,16
266,Logan,3,6/29/2018,"The food is excellent as is the coffee. Service is pretty bad.  Half the staff are pleasant and friendly, the other half seem bothered to take an order. The most glaring deficiency with this place is how it's set up.  It's at least a ten minute ordeal to get a coffee and like thirty to get a sandwich, especially on the weekends.  There is a ton of wasted space on the inside and it's arranged terribly. The counter setup is cramped and nobody ever knows where to go or line up. On top of that, once you order you have to go awkwardly stand in the middle of the floor to wait for your order while they try to serve the next person.If you order food you will be waiting a long time.  They also ask you not to wait outside for coffee or food so they expect you to sit there and just hang out for half an hour.  I've been here a few times on the weekend recently and ordered food to go, just having coffee waiting in the meantime and they never bothered to call my name for the order. Say there for thirty minutes only to find they just threw it on the counter and let it sit. Cold soggy breakfast sandwiches and awful service on the weekends.  If you're going to go, do it during the week off-peak hours where it's not so bad.  It's a shame because the products are fantastic but it's so poorly organized and managed that it's impossibly frustrating to give them business.  The sad part is that during the summer they'll have tons of people in and out on the weekends with the farmers market, but I bet none will be regulars.  Two stars only because of the awesome sandwiches, pastry and coffee.","['food', 'excellent', 'coffee', 'service', 'pretty', 'bad', 'half', 'staff', 'pleasant', 'friendly', 'half', 'seem', 'bothered', 'take', 'order', 'glaring', 'deficiency', 'place', 'set', 'least', 'ten', 'minute', 'ordeal', 'get', 'coffee', 'like', 'thirty', 'get', 'sandwich', 'especially', 'weekends', 'ton', 'wasted', 'space', 'inside', 'arranged', 'terribly', 'counter', 'setup', 'cramped', 'nobody', 'ever', 'knows', 'go', 'line', 'top', 'order', 'go', 'awkwardly', 'stand', 'middle', 'floor', 'wait', 'order', 'try', 'serve', 'next', 'person', 'order', 'food', 'waiting', 'long', 'time', 'also', 'ask', 'wait', 'outside', 'coffee', 'food', 'expect', 'sit', 'hang', 'half', 'hour', 'times', 'weekend', 'recently', 'ordered', 'food', 'go', 'coffee', 'waiting', 'meantime', 'never', 'bothered', 'call', 'name', 'order', 'say', 'thirty', 'minutes', 'find', 'threw', 'counter', 'let', 'sit', 'cold', 'soggy', 'breakfast', 'sandwiches', 'awful', 'service', 'weekends', 'going', 'go', 'week', 'off-peak', 'hours', 'bad', 'shame', 'products', 'fantastic', 'poorly', 'organized', 'managed', 'impossibly', 'frustrating', 'give', 'business', 'sad', 'part', 'summer', 'tons', 'people', 'weekends', 'farmers', 'market', 'bet', 'none', 'regulars', 'two', 'stars', 'awesome', 'sandwiches', 'pastry', 'coffee']",2,2,Matthew C.,-0.6407,0.081,0.858,0.062,not elite,0,11
267,Logan,3,6/5/2018,"I looooove this place. Excellent food, great staff, totally reasonable prices. Incredible baguettes and coffee. Perfect croissants. But wow, the music is TERRIBLE. I'm not sure who thought bland mid-2000s pop/rock would fit a french cafe, but it's a bold choice. I'd suggest some quiet EDM or maybe jazz to accommodate people working at their computers. Maybe they don't want people to loiter after they're done eating. Actually, it makes perfect sense now.","['looooove', 'place', 'excellent', 'food', 'great', 'staff', 'totally', 'reasonable', 'prices', 'incredible', 'baguettes', 'coffee', 'perfect', 'croissants', 'wow', 'music', 'terrible', 'sure', 'thought', 'bland', 'mid-2000s', 'pop', 'rock', 'fit', 'french', 'cafe', 'bold', 'choice', 'suggest', 'quiet', 'edm', 'maybe', 'jazz', 'accommodate', 'people', 'working', 'computers', 'maybe', 'want', 'people', 'loiter', 'done', 'eating', 'actually', 'makes', 'perfect', 'sense']",4,1,Peggy T.,0.9395,0.061,0.705,0.233,not elite,0,20
268,Logan,3,6/3/2018,"I can only review based on the farmers breakfast sandwich I had to go (oh and iced americano - good!) - but it was great. Super fresh croissant (as can be expected at a French bakery) with egg, bacon, and cheese and cinnamon flavored apple sauce. Interesting combination!","['review', 'based', 'farmers', 'breakfast', 'sandwich', 'go', 'oh', 'iced', 'americanogood', 'great', 'super', 'fresh', 'croissant', 'expected', 'french', 'bakery', 'egg', 'bacon', 'cheese', 'cinnamon', 'flavored', 'apple', 'sauce', 'interesting', 'combination']",5,0,Catherine G.,0.9642,0.0,0.683,0.317,not elite,61,20
